Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
This Week's AI Agents News | AiAgents.Directory,this-week,147 AI agent news articles from this week.,"147 AI agent news articles from this week. Updates on AI agents, startups, funding, and industry news.","# Why Autonomous AI Agents Change Everything About Work Get industry news updates and product information to help you stay up to date. ##### [Loadsmart Launches AI Agents for End-to-End Freight Automation](https://www.sdcexec.com/software-technology/ai-ar/news/22974468/loadsmart-loadsmart-launches-ai-agents-for-endtoend-freight-automation) September 18, 2026 [![Greenbutterfly Adobe Stock 278427509](https://img.sdcexec.com/mindful/acbm/workspaces/default/uploads/2026/09/greenbutterfly-adobestock-278427509.99hc6ZjgJA.jpg?auto=format%2Ccompress&dpr=2&fit=crop&h=100&q=70&w=100)](https://www.sdcexec.com/software-technology/ai-ar/news/22974526/zip-zip-integrates-ai-risk-management-directly-into-procurement-workflows) [![Greenbutterfly Adobe Stock 278427509](https://img.sdcexec.com/mindful/acbm/workspaces/default/uploads/2026/09/greenbutterfly-adobestock-278427509.99hc6ZjgJA.jpg?auto=format%2Ccompress&dpr=2&fit=crop&h=167&q=70&w=250)](https://www.sdcexec.com/software-technology/ai-ar/news/22974526/zip-zip-integrates-ai-risk-management-directly-into-procurement-workflows) [Loadsmart](https://www.sdcexec.com/home/company/21134296/loadsmart) [Loadsmart AI agents take a task, collect and file a document, pull status from a carrier, rebook a dock appointment, retender a failed load, and update a record in the TMS.](https://www.sdcexec.com/software-technology/ai-ar/news/22974468/loadsmart-loadsmart-launches-ai-agents-for-endtoend-freight-automation) [![Zampra Studio's Adobe Stock 1577350838](https://img.sdcexec.com/mindful/acbm/workspaces/default/uploads/2026/09/zampra-studio-s-adobestock-1577350838.NoH67dSYaS.jpg?ar=16%3A9&auto=format%2Ccompress&dpr=2&fit=crop&h=135&q=70&w=240)](https://www.sdcexec.com/software-technology/ai-ar/news/22974468/loadsmart-loadsmart-launches-ai-agents-for-endtoend-freight-automation) ##### [OVN Launches AI Driver Onboarding System for Same-Day Approval](https://www.sdcexec.com/transportation/fleet-management/news/22974532/ovn-llc-ovn-launches",https://www.wsj.com/business/entrepreneurship/burned-out-and-unemployed-young-people-in-china-are-launching-ai-startups-c5ebcdc3,https://aiagents.directory/static/images/og-default-2.8314c5e7c8d0.png,Image Generation,image-generation,Image Generation,"
• Business Automation (93)
• AI Agent Framework (86)
• Open Source (82)
• Developer Tools (74)
• Digital Workers (61)",,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
AI Sommelier - AiAgents.Directory,ai-sommelier,AI Sommelier is a Customer Support AI agent,"AI Sommelier is a Customer Support AI agent that AI Sommelier for wine, spirits & beer retailers, offering 24/7 product recommendations based on live...","AI Sommelier is a Customer Support AI agent that AI Sommelier for wine, spirits & beer retailers, offering 24/7 product recommendations based on live...",https://pinpointed.dev,https://aiagents.directory/media/agents/screenshots/ai-sommelier_1.png,Task Automation,task-automation,Task Automation,"
• 24/7 availability
• Integration with e-commerce systems
• Natural language processing for user queries
• Session-level analytics for engagement tracking
• Supports 16 languages","
• Customer support
• E-commerce sales assistance
• Product recommendations",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
AI Project Manager - AiAgents.Directory,ai-project-manager,AI Project Manager is a Task Automation AI,AI Project Manager is a Task Automation AI agent that automatically assign tickets to AI agents and implement solutions with full traceability.,AI Project Manager is a Task Automation AI agent that automatically assign tickets to AI agents and implement solutions with full traceability.,https://factory.ai/product/ai-project-manager,https://aiagents.directory/media/agents/screenshots/ai-project-manager_1.png,Task Automation,task-automation,Task Automation,"
• Automatic triage response
• Bridge PM-to-engineering gap
• Consistent memory across tools
• Direct issue-to-agent pipeline
• Droids for collaboration in various environments
• One-shot issue resolution","
• Automated ticket resolution
• Context extraction for effective issue handling
• Enhanced team collaboration in software development
• Issue assignment automation",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
aiagent.surf - AiAgents.Directory,aiagentsurf,aiagent.surf is a General Assistant AI agent that,aiagent.surf is a General Assistant AI agent that an AI-driven virtual assistant designed for productivity enhancement (Freemium).,aiagent.surf is a General Assistant AI agent that an AI-driven virtual assistant designed for productivity enhancement (Freemium).,https://aiagent.surf,https://aiagents.directory/media/agents/screenshots/aiagentsurf_1.png,Task Automation,task-automation,Task Automation,"
• Appointment scheduling
• Integration with calendars and task lists
• Reminder system
• Task management","
• Business appointment management
• Personal scheduling
• Task prioritization",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Aider - AiAgents.Directory,aider,Aider is a Open Source AI agent that,"Aider is a Open Source AI agent that a command line tool that lets you pair your program with GPT-3.5/GPT-4, to edit code stored in your local git...","Aider is a Open Source AI agent that a command line tool that lets you pair your program with GPT-3.5/GPT-4, to edit code stored in your local git...",https://AiAgents.Directory/aider/,https://aiagents.directory/media/agents/screenshots/aider_1,Coding AI,coding-ai,Coding AI,"
• Add URLs to the chat and aider will read their content.
• Add images to the chat (GPT-4o, Claude 3.5 Sonnet, etc).
• Aider automatically git commits changes with a sensible commit message.
• Aider can edit multiple files at once for complex requests.
• Aider uses a map of your entire git repo, which helps it work well in larger codebases.
• Aider will edit your files to complete your request.","
• Adding features or test cases
• Describing bugs
• Editing code in local git repositories
• Pair programming with AI
• Refactoring code",,Web Browser,FREE,Free plan available,FALSE,,TRUE,https://github.com/paul-gauthier/aider,,,,,
AilaFlow - AiAgents.Directory,ailaflow,AilaFlow is a Task Automation AI agent that,AilaFlow is a Task Automation AI agent that no-code platform for building AI agents (Free).,AilaFlow is a Task Automation AI agent that no-code platform for building AI agents (Free).,https://ailaflow.com,https://aiagents.directory/media/agents/logos/default-logo.png,Coding AI,coding-ai,Coding AI,"
• Automatic and semi-automatic chat conversations
• Import ready-to-use chat templates
• No-code editor for creating chat agents
• Supports both Firefox and Chrome browsers","
• Automating repetitive browser tasks
• Customizing chat interactions for specific workflows
• Enhancing productivity with AI assistance",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Air - AiAgents.Directory,air,Air is a Digital Workers & Voice Agents,Air is a Digital Workers & Voice Agents AI agent that 100k sales and customer service reps at the touch of a button.,Air is a Digital Workers & Voice Agents AI agent that 100k sales and customer service reps at the touch of a button.,https://www.air.ai/,https://aiagents.directory/media/agents/screenshots/air_1.png,Voice & Audio,voice-audio,Voice & Audio,"
• Autonomously takes actions across 5,000+ applications
• Conducts 10-40 minute long phone calls
• Infinite memory
• Operates 24/7/365 without training or management
• Perfect recall
• Sounds like a real human","
• Automated phone interactions
• Customer service
• Sales support
• Task management across multiple applications",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Airkit.ai - AiAgents.Directory,airkitai,Airkit.ai is a Customer Support AI agent that,"Airkit.ai is a Customer Support AI agent that airkit is a developer-first platform for building, testing, and deploying AI Agents.","Airkit.ai is a Customer Support AI agent that airkit is a developer-first platform for building, testing, and deploying AI Agents.",https://www.airkit.ai,https://aiagents.directory/media/agents/screenshots/airkitai_1,Coding AI,coding-ai,Coding AI,"
• 24/7/365 customer support
• AI agents can operate in Co-Pilot and Auto-Pilot modes
• Built-in safeguards for data privacy
• Hyper-personalization of customer interactions
• Integration with popular eCommerce and helpdesk systems
• No coding required for deployment","
• Customer engagement through personalized conversations
• Order issue resolution
• Order status inquiries
• Product information support
• Returns and exchanges management",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Alkali - AiAgents.Directory,alkali,Alkali is a Digital Workers AI agent that,Alkali is a Digital Workers AI agent that a smarter PDF viewer for construction (Free).,Alkali is a Digital Workers AI agent that a smarter PDF viewer for construction (Free).,https://alkali.engineering/,https://aiagents.directory/media/agents/screenshots/alkali_1.png,Image Generation,image-generation,Image Generation,"
• Automatic identification of beams, columns, and quantification of steel
• Enterprise-grade security
• Export capabilities to Excel and Tekla
• Intelligent search across hundreds of pages
• Real-time collaboration in the cloud","
• Collaboration among construction teams
• Construction project management
• Estimation and takeoff processes",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Anthropic - AiAgents.Directory,anthropic,Anthropic is a AI Agent Framework AI agent,"Anthropic is a AI Agent Framework AI agent that claude Opus 4.5 is an AI model focused on coding, agents, and enterprise workflows.","Anthropic is a AI Agent Framework AI agent that claude Opus 4.5 is an AI model focused on coding, agents, and enterprise workflows.",https://www.anthropic.com/,https://aiagents.directory/media/agents/screenshots/anthropic_1.png,Task Automation,task-automation,Task Automation,"
• Advanced tool use
• Focus on AI safety
• Support for coding and enterprise workflows","
• AI-powered agent applications
• Coding assistance
• Enterprise workflow automation",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Analista de requisitos - AiAgents.Directory,analista-de-requisitos,Analista de requisitos is a Business Automation AI,"Analista de requisitos is a Business Automation AI agent that transformação Digital com soluções em Cloud, IA e automação.","Analista de requisitos is a Business Automation AI agent that transformação Digital com soluções em Cloud, IA e automação.",https://AiAgents.Directory/analista-de-requisitos/,https://aiagents.directory/media/agents/screenshots/analista-de-requisitos_1.png,Task Automation,task-automation,Task Automation,"
• Automação de Processos
• Consultoria Estratégica
• Dashboards e Relatórios em Tempo Real
• Implementação de Inteligência Artificial
• Migração para Cloud","
• Acelerar a transformação digital
• Análise preditiva
• Automação de workflows
• Geração de insights estratégicos
• Otimização de processos empresariais",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Anthropic Claude (Computer Use) - AiAgents.Directory,anthropic-claude-computer-use,Anthropic Claude (Computer Use) is a AI Agent,"Anthropic Claude (Computer Use) is a AI Agent Framework AI agent that build AI agents that plan, act, and collaborate effectively.","Anthropic Claude (Computer Use) is a AI Agent Framework AI agent that build AI agents that plan, act, and collaborate effectively.",https://www.anthropic.com/solutions/agents,https://aiagents.directory/media/agents/screenshots/anthropic-claude-computer-use_1.png,Task Automation,task-automation,Task Automation,"
• Collaborative coding capabilities
• Effective workflow building
• High level of brand safety
• Human-like conversational style
• Integration with developer tools","
• Collaborative workflows
• Customer support
• Software development
• Task automation",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Airplane Autopilot - AiAgents.Directory,airplane-autopilot,Airplane Autopilot is an AI agent that airplane,"Airplane Autopilot is an AI agent that airplane is a company for building internal tools, they're building their autopilot AI assistant.","Airplane Autopilot is an AI agent that airplane is a company for building internal tools, they're building their autopilot AI assistant.",https://www.airplane.dev/autopilot/,https://aiagents.directory/media/agents/logos/default-logo.png,Task Automation,task-automation,Task Automation,"
• Business Automation (93)
• AI Agent Framework (86)
• Open Source (82)
• Developer Tools (74)
• Digital Workers (61)",,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
