Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
Mindstudio,mindstudio,AI agent for ai agent,AI agent for ai agent,MindStudio is a AI Agency AI agent that build powerful AI agents with MindStudio's no-code platform (Freemium).,https://www.mindstudio.ai,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Mindsearch,mindsearch,AI agent for ai agent,AI agent for ai agent,MindSearch is a AI Agent Framework AI agent that an LLM-based Multi-agent Framework of Web Search Engine (Free).,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/InternLM/MindSearch,,,,,
Mintii,mintii,AI agent for ai agent,AI agent for ai agent,Mintii is a Digital Workers AI agent that asistente de compras IA para eCommerce que mejora la experiencia del usuario (Paid).,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,PAID,Contact for pricing,FALSE,,FALSE,,,,,,
Miovision Adaptive,miovision-adaptive,AI agent for ai agent,AI agent for ai agent,Miovision Adaptive is a Digital Workers AI agent that advanced traffic signal control system optimizing urban traffic flow.,https://miovision.com/adaptive/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Minion Ai,minion-ai,AI agent for ai agent,AI agent for ai agent,Minion AI is a General Assistant AI agent that building a useful web agent that performs tasks for you.,https://minion.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Minuteslink,minuteslink,AI agent for ai agent,AI agent for ai agent,MinutesLink is a Digital Workers AI agent that get human-accurate minutes for every meeting with AI-powered note-taking (Freemium).,https://minuteslink.com,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Model Context Protocol Mcp Tool,model-context-protocol-mcp-tool,AI agent for ai agent,AI agent for ai agent,Model Context Protocol (MCP) tool is a AI Agent Framework AI agent that MCP is an open source standard connecting AI agents to tools and resources.,https://docs.databricks.com/aws/en/generative-ai/mcp/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Mission Grey,mission-grey,AI agent for ai agent,AI agent for ai agent,Mission Grey is a Risk Management AI agent that the World’s first and leading AI-native tool for geopolitical and geoeconomic insights.,https://www.missiongrey.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Mobagel,mobagel,AI agent for ai agent,AI agent for ai agent,MoBagel is a Digital Workers AI agent that AI solutions delivered for enterprises to enhance business impact.,https://us.mobagel.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Model Context Protocol Mcp,model-context-protocol-mcp,AI agent for ai agent,AI agent for ai agent,Model Context Protocol (MCP) is a AI Agent Framework AI agent that seamless integration between LLM applications and external data sources (Free).,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/modelcontextprotocol,,,,,
Momentic,momentic,AI agent for ai agent,AI agent for ai agent,Momentic is a Developer Tools & Task Automation AI agent that fast track your test automation with AI.,https://momentic.ai/,,AI Agent,ai-agent,AI Agent; Code Generation; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Morph,morph,AI agent for ai agent,AI agent for ai agent,Morph is a Developer Tools AI agent that your personal AI software engineer.,https://morph.so/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Moveworks,moveworks,AI agent for ai agent,AI agent for ai agent,Moveworks is a Digital Workers AI agent that AI Assistant platform for optimizing workforce productivity.,https://www.moveworks.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Multion,multion,AI agent for ai agent,AI agent for ai agent,MultiOn is a General Assistant AI agent that AI that helps you with daily life.,https://www.multion.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Mutable Ai,mutable-ai,AI agent for ai agent,AI agent for ai agent,Mutable AI is an AI agent that AI Accelerated Software Development.,https://mutable.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Multiagent Debate,multiagent-debate,AI agent for ai agent,AI agent for ai agent,"Multiagent Debate is a Open Source & Research Labs AI agent that an implementation of the paper ""Improving Factuality and Reasoning in Language Models...",https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/composable-models/llm_multiagent_debate,,,,,
N8N,n8n,AI agent for ai agent,AI agent for ai agent,"n8n is a Task Automation AI agent that n8n is a workflow automation platform with AI capabilities, offering 400+ integrations and flexible deployment...",https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/n8n-io/n8n,,,,,
Multi Gpt,multi-gpt,AI agent for ai agent,AI agent for ai agent,Multi GPT is a Open Source AI agent that an experimental open-source attempt to make GPT-4 fully autonomous.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/rumpfmax/Multi-GPT,,,,,
Nexusgpt,nexusgpt,AI agent for ai agent,AI agent for ai agent,NexusGPT is a Digital Workers & AI Agent Framework AI agent that any autonomous employee at your fingertips.,https://gpt.nexus/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Nvidia Blueprints,nvidia-blueprints,AI agent for ai agent,AI agent for ai agent,NVIDIA Blueprints is a AI Agency AI agent that build advanced AI agents for various domains.,https://www.nvidia.com/en-us/ai-data-science/ai-workflows/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Nox,nox,AI agent for ai agent,AI agent for ai agent,Nox is a Hardware + Software AI agent that infinite memory.,https://www.noxdevices.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Naut,naut,AI agent for ai agent,AI agent for ai agent,"Naut is a General Assistant AI agent that still in an early stage, with waitlist for early access.",https://www.naut.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Notion Ai,notion-ai,AI agent for ai agent,AI agent for ai agent,Notion AI is a Task Automation AI agent that your AI everything app (Freemium).,https://www.notion.so/product,,AI Agent,ai-agent,AI Agent; Task Automation,,,Notion,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Newoai,newoai,AI agent for ai agent,AI agent for ai agent,Newo.ai is a Business Automation AI agent that create an AI receptionist in just 3 minutes to enhance customer engagement (Free).,https://newo.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
New Computer,new-computer,AI agent for ai agent,AI agent for ai agent,"New Computer is a General Assistant & Hardware + Software AI agent that intelligent guide designed to help you remember, organize, and navigate your life.",https://new.computer/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Nvidia Nemo,nvidia-nemo,AI agent for ai agent,AI agent for ai agent,NVIDIA NeMo is a AI Agent Framework AI agent that a comprehensive software suite for managing the AI agent lifecycle.,https://www.nvidia.com/en-us/ai-data-science/products/nemo/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Ninjatech,ninjatech,AI agent for ai agent,AI agent for ai agent,"NinjaTech is a Digital Workers & General Assistant AI agent that autonomous AI agents, getting tasks done for busy people (Freemium).",https://www.ninjatech.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Oci Ai Agent Platform,oci-ai-agent-platform,AI agent for ai agent,AI agent for ai agent,OCI AI Agent Platform is a Business Automation AI agent that cloud-native platform for building and managing AI agents (Freemium).,https://www.oracle.com/artificial-intelligence/generative-ai/agents/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Omnara,omnara,AI agent for ai agent,AI agent for ai agent,Omnara is a Developer Tools AI agent that a mobile and web environment powered by Claude Code for voice-driven coding.,https://omnara.com,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Openai,openai,AI agent for ai agent,AI agent for ai agent,OpenAI is a General Assistant AI agent that chatGPT is an AI language model designed to assist with various tasks through natural language processing...,https://openai.com,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Openai Agents Sdk,openai-agents-sdk,AI agent for ai agent,AI agent for ai agent,OpenAI Agents SDK is a AI Agent Framework AI agent that openAI's framework for building AI agents (Free).,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/openai/openai-agents,,,,,
Openais Operator,openais-operator,AI agent for ai agent,AI agent for ai agent,OpenAI's Operator is a Digital Workers AI agent that operator enables AI to perform web tasks independently using a browser (Paid).,https://openai.com/index/introducing-operator/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,PAID,Contact for pricing,FALSE,,FALSE,,,,,,
Open Interpreter,open-interpreter,AI agent for ai agent,AI agent for ai agent,Open Interpreter is a Developer Tools & Open Source AI agent that an open-source interpreter that lets LLMs run code on your computer to complete tasks.,https://openinterpreter.com/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Oracle Ai Agent Studio For Fusion Applications,oracle-ai-agent-studio-for-fusion-applications,AI agent for ai agent,AI agent for ai agent,"Oracle AI Agent Studio for Fusion Applications is a Business Automation AI agent that AI agents that enhance efficiency, innovation, and growth within...",https://www.oracle.com/applications/fusion-ai/ai-agents,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Openagents,openagents,AI agent for ai agent,AI agent for ai agent,"OpenAgents is a Open Source AI agent that an Open Platform for Language Agents in the Wild, ChatGPT Plus Replica for Researchers, Developers, and General...",https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Code Generation; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/xlang-ai/OpenAgents,,,,,
Openagi,openagi,AI agent for ai agent,AI agent for ai agent,OpenAGI is a Open Source AI agent that an open-source AGI R&D platform that enables agents for both benchmark tasks and open-ended tasks.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/agiresearch/OpenAGI,,,,,
Oraczen,oraczen,AI agent for ai agent,AI agent for ai agent,"Oraczen is a Business Automation & AI Agency AI agent that we are building the capabilities, competencies and the IP needed to help companies build rapid AI...",https://www.oraczen.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Orby Ai,orby-ai,AI agent for ai agent,AI agent for ai agent,Orby AI is a Digital Workers & Business Automation AI agent that uses AI to automate people's repetitive and tedious work.,https://www.orby.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Patronus Ai,patronus-ai,AI agent for ai agent,AI agent for ai agent,Patronus AI is a AI Agent Framework AI agent that patronus AI provides evaluation and analysis tools for complex AI agents.,https://www.patronus.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Orca,orca,AI agent for ai agent,AI agent for ai agent,Orca is a Digital Workers AI agent that a game design platform allowing users to create and mod games (Freemium).,https://orcaengine.ai,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Perhaps,perhaps,AI agent for ai agent,AI agent for ai agent,Perhaps is a Digital Workers & AI Agent Framework AI agent that building an AI crew for your company.,https://www.getperhaps.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pagepreso,pagepreso,AI agent for ai agent,AI agent for ai agent,PagePreso is a Task Automation AI agent that co-create with your creative AI agent to generate stunning designs from simple text (Free).,https://www.pagepreso.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Ovlo,ovlo,AI agent for ai agent,AI agent for ai agent,Ovlo is a Task Automation AI agent that AI for automating data entry from invoices and documents.,https://ovlo.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Paratus Health,paratus-health,AI agent for ai agent,AI agent for ai agent,"Paratus Health is a Healthcare + Software AI agent that gen AI Built for Healthcare, designed to streamline patient communication.",https://paratushealth.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Parcha,parcha,AI agent for ai agent,AI agent for ai agent,Parcha is a Digital Workers & Business Automation AI agent that AI that eliminates manual workflows for compliance and ops.,https://www.parcha.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pap,pap,AI agent for ai agent,AI agent for ai agent,pap! is a Business Automation AI agent that a platform that automatically refunds users for price drops on purchased items (Freemium).,https://joinpap.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Penciled,penciled,AI agent for ai agent,AI agent for ai agent,Penciled is a General Assistant AI agent that AI front office for physical therapists integrated with WebPT.,https://penciled.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pezzo,pezzo,AI agent for ai agent,AI agent for ai agent,"Pezzo is a Open Source & AI Agent Framework AI agent that a development toolkit designed to streamline prompt design, version management, publishing,...",https://www.pezzo.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Pharmie Ai,pharmie-ai,AI agent for ai agent,AI agent for ai agent,Pharmie AI is a Digital Workers AI agent that AI-powered solutions to streamline pharmacy operations and enhance patient care.,https://www.pharmie.app/,,AI Agent,ai-agent,AI Agent,,,,Mac,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Phonic,phonic,AI agent for ai agent,AI agent for ai agent,Phonic is a Voice Agents AI agent that next-generation voice AI platform for building reliable voice agents.,https://phonic.co,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Phind,phind,AI agent for ai agent,AI agent for ai agent,Phind is a Developer Tools & General Assistant AI agent that building the best search engine for software developers.,https://phind.com/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pim Agentic,pim-agentic,AI agent for ai agent,AI agent for ai agent,PIM Agentic is a Task Automation AI agent that enhance your product data using AI agents for optimal organization and distribution (Freemium).,https://www.saleslayer.com/ai-pim/agentic,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Pitchbobio,pitchbobio,AI agent for ai agent,AI agent for ai agent,PitchBob.io is a Business Automation AI agent that AI Pitch Deck Generator & Co-Pilot for Entrepreneurs (Freemium).,https://pitchbob.io/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Prepared,prepared,AI agent for ai agent,AI agent for ai agent,Prepared is a Digital Workers AI agent that accelerating emergency response with Assistive AI.,https://www.prepared911.com,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Pixel Robotics,pixel-robotics,AI agent for ai agent,AI agent for ai agent,Pixel Robotics is a Hardware + Software AI agent that intelligent AI-driven mobile robots for intralogistics solutions.,https://pixel-robotics.eu/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Postman,postman,AI agent for ai agent,AI agent for ai agent,Postman is a AI Agent Framework AI agent that build reliable AI agents powered by trusted APIs with Postman's Agent Builder (Free).,https://www.postman.com/product/ai-agent-builder/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Private Gpt,private-gpt,AI agent for ai agent,AI agent for ai agent,"Private GPT is a Open Source & AI Agent Framework AI agent that a tool for private interaction with documents, without a need for internet connection.",https://www.privategpt.io/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Proficient Ai,proficient-ai,AI agent for ai agent,AI agent for ai agent,"Proficient AI is a AI Agent Framework AI agent that interaction APIs and SDKs that allow developers to build, deploy and operate conversational AI agents in...",https://proficientai.com,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Prohostai,prohostai,AI agent for ai agent,AI agent for ai agent,ProhostAI is a Business Automation AI agent that prohostAI: All-in-one AI assistant for vacation rental hosts (Free).,https://www.prohost.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Project Astra,project-astra,AI agent for ai agent,AI agent for ai agent,Project Astra is a General Assistant AI agent that project Astra is a research prototype aimed at developing a universal AI assistant with advanced...,https://deepmind.google/technologies/gemini/project-astra/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Promethai,promethai,AI agent for ai agent,AI agent for ai agent,PromethAI is a Open Source AI agent that personalized AI assistant that helps with nutrition and other goals.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/topoteretes/PromethAI-Backend,,,,,
Qodo,qodo,AI agent for ai agent,AI agent for ai agent,Qodo is a Developer Tools AI agent that AI-powered code review platform for ensuring quality and compliance.,https://www.qodo.ai/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Questflow,questflow,AI agent for ai agent,AI agent for ai agent,Questflow is a Digital Workers & AI Agent Framework AI agent that a smarter way to automate workflow.,https://www.questflow.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Project Mariner,project-mariner,AI agent for ai agent,AI agent for ai agent,"Project Mariner is a Research Labs & Task Automation AI agent that a research exploring the future of human-agent interaction, starting with your browser.",https://deepmind.google/technologies/project-mariner/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
React Agent,react-agent,AI agent for ai agent,AI agent for ai agent,React Agent is a Developer Tools & Open Source AI agent that an open-source React.js Autonomous LLM Agent.,https://reactagent.io/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Raccoon Ai,raccoon-ai,AI agent for ai agent,AI agent for ai agent,"Raccoon AI is a General Assistant AI agent that collaborative AI agent for presentations, data analysis, code writing, and workflow management (Freemium).",https://raccoonai.tech,,AI Agent,ai-agent,AI Agent; Code Generation; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Recomi,recomi,AI agent for ai agent,AI agent for ai agent,Recomi is a AI Agent Framework AI agent that create AI agents for your website or app without any coding (Freemium).,https://powerdrill.ai/recomi,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Rasa,rasa,AI agent for ai agent,AI agent for ai agent,Rasa is a AI Agent Framework AI agent that open source machine learning framework for automating text- and voice-based conversations (Free).,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Mac,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/RasaHQ/rasa,,,,,
Random Labs,random-labs,AI agent for ai agent,AI agent for ai agent,Random Labs is a Open Source AI agent that building fully open source software agents for developers.,https://www.ycombinator.com/companies/random-labs,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Quantumblack,quantumblack,AI agent for ai agent,AI agent for ai agent,QuantumBlack is a AI Agency AI agent that quantumBlack by McKinsey harnesses hybrid intelligence to help organizations transform and grow.,https://www.mckinsey.com/capabilities/quantumblack,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Rebolt,rebolt,AI agent for ai agent,AI agent for ai agent,Rebolt is a Task Automation AI agent that transform your processes into custom AI tools with Rebolt.,https://rebolt.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Rishabh Software,rishabh-software,AI agent for ai agent,AI agent for ai agent,"Rishabh Software is a Digital Workers AI agent that rishabh Software provides digital engineering, enterprise transformation, and AI solutions for diverse...",https://www.rishabhsoft.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Relevance Ai,relevance-ai,AI agent for ai agent,AI agent for ai agent,Relevance AI is a Task Automation AI agent that build and manage AI agents for various business tasks (Free).,https://relevanceai.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Replit,replit,AI agent for ai agent,AI agent for ai agent,"Replit is a Developer Tools AI agent that idea to app, fast (Freemium).",https://replit.com,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Regal Ai Phone Agent,regal-ai-phone-agent,AI agent for ai agent,AI agent for ai agent,Regal AI Phone Agent is a Voice Agents & Customer Support AI agent that AI Phone Agents for Contact Centers.,https://www.regal.ai/ai-agents,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Representative24,representative24,AI agent for ai agent,AI agent for ai agent,Representative24 is a Customer Support AI agent that multilingual AI agent for seamless customer interactions (Freemium).,https://www.representative24.com,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Rid,rid,AI agent for ai agent,AI agent for ai agent,Rid is a Task Automation AI agent that sell your items easily using text communications.,https://www.ycombinator.com/companies/rid,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Respell,respell,AI agent for ai agent,AI agent for ai agent,Respell is a Task Automation AI agent that automate work with AI.,https://www.respell.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Saffron Health,saffron-health,AI agent for ai agent,AI agent for ai agent,Saffron Health is a Digital Workers AI agent that automates specialist referrals from start to finish.,https://www.saffron.health/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Rewind,rewind,AI agent for ai agent,AI agent for ai agent,"Rewind is a General Assistant & Hardware + Software AI agent that personalized AI powered by everything you’ve seen, said, or heard.",https://www.rewind.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Robocorp,robocorp,AI agent for ai agent,AI agent for ai agent,Robocorp is a Business Automation AI agent that enterprise AI Agent Platform for businesses to build and scale AI agents.,https://robocorp.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Saif Aviator,saif-aviator,AI agent for ai agent,AI agent for ai agent,SAIF Aviator is a Business Automation AI agent that SAIF Aviator enhances AI operations with governance-first automation.,https://www.nexastack.ai/ai-agents/saifaviator/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Saga,saga,AI agent for ai agent,AI agent for ai agent,"Saga is a General Assistant AI agent that a digital AI assistant, an AI-powered workspace integrating notes, tasks, and tools (Freemium).",https://saga.so/ai,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Sciloop,sciloop,AI agent for ai agent,AI agent for ai agent,Sciloop is a AI Agent Framework AI agent that an end-to-end AI scientist tool for machine learning researchers.,https://sciloop.dev,,AI Agent,ai-agent,AI Agent,,,,Mac,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Screensmart,screensmart,AI agent for ai agent,AI agent for ai agent,"ScreenSmart is a Business Automation AI agent that AI Point helps B2B firms leverage AI for lead generation, marketing automation, and team training.",https://www.aipoint.io/ai-agents/resume-screening-ai-agent-meet-lil,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Salescloser Ai,salescloser-ai,AI agent for ai agent,AI agent for ai agent,SalesCloser AI is a Business Automation AI agent that an AI Sales Agent designed to enhance sales processes through automation.,https://salescloser.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sandra Ai,sandra-ai,AI agent for ai agent,AI agent for ai agent,Sandra AI is a Digital Workers AI agent that automate your dealership’s call management with AI receptionists and sales agents.,https://www.sandra-ai.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Samedev,samedev,AI agent for ai agent,AI agent for ai agent,Same.dev is a Developer Tools AI agent that AI-powered tool for building websites through chat interactions (Free).,https://same.dev,,AI Agent,ai-agent,AI Agent; Code Generation; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Sameday,sameday,AI agent for ai agent,AI agent for ai agent,Sameday is a Voice Agents & Customer Support AI agent that virtual sales and scheduling for home services.,https://www.gosameday.com/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sanerai,sanerai,AI agent for ai agent,AI agent for ai agent,"Saner.AI is a General Assistant AI agent that an AI personal assistant designed for individuals with ADHD, focusing on email, note-taking, and task...",https://saner.ai,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
